dbname	domain	ns_id	ns_name
arwiktionary_p	ar.wiktionary.org	1	نقاش
arwiktionary_p	ar.wiktionary.org	15	نقاش التصنيف
arwiktionary_p	ar.wiktionary.org	11	نقاش القالب
arwiktionary_p	ar.wiktionary.org	13	نقاش المساعدة
arwiktionary_p	ar.wiktionary.org	3	نقاش المستخدم
arwiktionary_p	ar.wiktionary.org	7	نقاش الملف
arwiktionary_p	ar.wiktionary.org	9	نقاش ميدياويكي
arwiktionary_p	ar.wiktionary.org	5	نقاش ويكاموس
arwiktionary_p	ar.wiktionary.org	4	ويكاموس
arzwiki_p	arz.wikipedia.org	0	
arzwiki_p	arz.wikipedia.org	100	بوابة
arzwiki_p	arz.wikipedia.org	14	تصنيف
arzwiki_p	arz.wikipedia.org	-1	خاص
arzwiki_p	arz.wikipedia.org	10	قالب
arzwiki_p	arz.wikipedia.org	12	مساعدة
arzwiki_p	arz.wikipedia.org	2	مستخدم
arzwiki_p	arz.wikipedia.org	6	ملف
arzwiki_p	arz.wikipedia.org	101	مناقشة بوابة
arzwiki_p	arz.wikipedia.org	-2	ميديا
arzwiki_p	arz.wikipedia.org	8	ميدياويكى
arzwiki_p	arz.wikipedia.org	1	نقاش
arzwiki_p	arz.wikipedia.org	15	نقاش التصنيف
arzwiki_p	arz.wikipedia.org	11	نقاش القالب
arzwiki_p	arz.wikipedia.org	13	نقاش المساعدة
arzwiki_p	arz.wikipedia.org	3	نقاش المستخدم
arzwiki_p	arz.wikipedia.org	7	نقاش الملف
arzwiki_p	arz.wikipedia.org	9	نقاش ميدياويكى
arzwiki_p	arz.wikipedia.org	5	نقاش ويكيبيديا
arzwiki_p	arz.wikipedia.org	4	ويكيبيديا
astwiki_p	ast.wikipedia.org	0	
astwiki_p	ast.wikipedia.org	12	Aida
astwiki_p	ast.wikipedia.org	13	Aida alderique
astwiki_p	ast.wikipedia.org	1	Alderique
astwiki_p	ast.wikipedia.org	6	Archivu
astwiki_p	ast.wikipedia.org	7	Archivu alderique
astwiki_p	ast.wikipedia.org	14	Categoría
astwiki_p	ast.wikipedia.org	15	Categoría alderique
astwiki_p	ast.wikipedia.org	-1	Especial
astwiki_p	ast.wikipedia.org	-2	Media
astwiki_p	ast.wikipedia.org	8	MediaWiki
astwiki_p	ast.wikipedia.org	9	MediaWiki alderique
astwiki_p	ast.wikipedia.org	10	Plantía
astwiki_p	ast.wikipedia.org	11	Plantía alderique
astwiki_p	ast.wikipedia.org	4	Uiquipedia
astwiki_p	ast.wikipedia.org	5	Uiquipedia alderique
astwiki_p	ast.wikipedia.org	2	Usuariu
astwiki_p	ast.wikipedia.org	3	Usuariu alderique
astwikibooks_p	ast.wikibooks.org	0	
astwikibooks_p	ast.wikibooks.org	12	Aida
astwikibooks_p	ast.wikibooks.org	13	Aida alderique
astwikibooks_p	ast.wikibooks.org	1	Alderique
astwikibooks_p	ast.wikibooks.org	6	Archivu
astwikibooks_p	ast.wikibooks.org	7	Archivu alderique
astwikibooks_p	ast.wikibooks.org	14	Categoría
astwikibooks_p	ast.wikibooks.org	15	Categoría alderique
astwikibooks_p	ast.wikibooks.org	-1	Especial
astwikibooks_p	ast.wikibooks.org	-2	Media
astwikibooks_p	ast.wikibooks.org	8	MediaWiki
astwikibooks_p	ast.wikibooks.org	9	MediaWiki alderique
astwikibooks_p	ast.wikibooks.org	10	Plantía
astwikibooks_p	ast.wikibooks.org	11	Plantía alderique
astwikibooks_p	ast.wikibooks.org	2	Usuariu
astwikibooks_p	ast.wikibooks.org	3	Usuariu alderique
astwikibooks_p	ast.wikibooks.org	4	Wikibooks
astwikibooks_p	ast.wikibooks.org	5	Wikibooks alderique
astwikiquote_p	ast.wikiquote.org	0	
astwikiquote_p	ast.wikiquote.org	12	Aida
astwikiquote_p	ast.wikiquote.org	13	Aida alderique
astwikiquote_p	ast.wikiquote.org	1	Alderique
astwikiquote_p	ast.wikiquote.org	6	Archivu
astwikiquote_p	ast.wikiquote.org	7	Archivu alderique
astwikiquote_p	ast.wikiquote.org	14	Categoría
astwikiquote_p	ast.wikiquote.org	15	Categoría alderique
astwikiquote_p	ast.wikiquote.org	-1	Especial
astwikiquote_p	ast.wikiquote.org	-2	Media
astwikiquote_p	ast.wikiquote.org	8	MediaWiki
astwikiquote_p	ast.wikiquote.org	9	MediaWiki alderique
astwikiquote_p	ast.wikiquote.org	10	Plantía
astwikiquote_p	ast.wikiquote.org	11	Plantía alderique
astwikiquote_p	ast.wikiquote.org	2	Usuariu
astwikiquote_p	ast.wikiquote.org	3	Usuariu alderique
astwikiquote_p	ast.wikiquote.org	4	Wikiquote
astwikiquote_p	ast.wikiquote.org	5	Wikiquote alderique
astwiktionary_p	ast.wiktionary.org	0	
astwiktionary_p	ast.wiktionary.org	12	Aida
astwiktionary_p	ast.wiktionary.org	13	Aida alderique
astwiktionary_p	ast.wiktionary.org	1	Alderique
astwiktionary_p	ast.wiktionary.org	6	Archivu
astwiktionary_p	ast.wiktionary.org	7	Archivu alderique
astwiktionary_p	ast.wiktionary.org	14	Categoría
astwiktionary_p	ast.wiktionary.org	15	Categoría alderique
astwiktionary_p	ast.wiktionary.org	-1	Especial
astwiktionary_p	ast.wiktionary.org	-2	Media
astwiktionary_p	ast.wiktionary.org	8	MediaWiki
astwiktionary_p	ast.wiktionary.org	9	MediaWiki alderique
astwiktionary_p	ast.wiktionary.org	10	Plantía
astwiktionary_p	ast.wiktionary.org	11	Plantía alderique
astwiktionary_p	ast.wiktionary.org	4	Uiccionariu
astwiktionary_p	ast.wiktionary.org	5	Uiccionariu alderique
astwiktionary_p	ast.wiktionary.org	2	Usuariu
astwiktionary_p	ast.wiktionary.org	3	Usuariu alderique
aswiki_p	as.wikipedia.org	0	
aswiki_p	as.wikipedia.org	8	MediaWiki
aswiki_p	as.wikipedia.org	9	MediaWiki বার্তা
aswiki_p	as.wikipedia.org	4	Wikipedia
aswiki_p	as.wikipedia.org	5	Wikipedia বার্তা
aswiki_p	as.wikipedia.org	6	চিত্র
aswiki_p	as.wikipedia.org	7	চিত্র বার্তা
aswiki_p	as.wikipedia.org	1	বার্তা
aswiki_p	as.wikipedia.org	-1	বিশেষ
aswiki_p	as.wikipedia.org	-2	মাধ্যম
aswiki_p	as.wikipedia.org	14	শ্রেণী
aswiki_p	as.wikipedia.org	15	শ্রেণী বার্তা
aswiki_p	as.wikipedia.org	2	সদস্য
aswiki_p	as.wikipedia.org	3	সদস্য বার্তা
aswiki_p	as.wikipedia.org	12	সহায়
aswiki_p	as.wikipedia.org	13	সহায় বার্তা
aswiki_p	as.wikipedia.org	10	সাঁচ
aswiki_p	as.wikipedia.org	11	সাঁচ বার্তা
avwiki_p	av.wikipedia.org	0	
avwiki_p	av.wikipedia.org	8	MediaWiki
avwiki_p	av.wikipedia.org	4	Wikipedia
avwiki_p	av.wikipedia.org	14	Категория
avwiki_p	av.wikipedia.org	-2	Медиа
avwiki_p	av.wikipedia.org	1	Обсуждение
avwiki_p	av.wikipedia.org	9	Обсуждение MediaWiki
avwiki_p	av.wikipedia.org	5	Обсуждение Wikipedia
avwiki_p	av.wikipedia.org	15	Обсуждение категории
avwiki_p	av.wikipedia.org	13	Обсуждение справки
avwiki_p	av.wikipedia.org	3	Обсуждение участника
avwiki_p	av.wikipedia.org	7	Обсуждение файла
avwiki_p	av.wikipedia.org	11	Обсуждение шаблона
avwiki_p	av.wikipedia.org	-1	Служебная
avwiki_p	av.wikipedia.org	12	Справка
avwiki_p	av.wikipedia.org	2	Участник
avwiki_p	av.wikipedia.org	6	Файл
avwiki_p	av.wikipedia.org	10	Шаблон
aywiki_p	ay.wikipedia.org	0	
aywiki_p	ay.wikipedia.org	6	Archivo
aywiki_p	ay.wikipedia.org	7	Archivo Discusión
aywiki_p	ay.wikipedia.org	12	Ayuda
aywiki_p	ay.wikipedia.org	13	Ayuda Discusión
aywiki_p	ay.wikipedia.org	14	Categoría
aywiki_p	ay.wikipedia.org	15	Categoría Discusión
aywiki_p	ay.wikipedia.org	1	Discusión
aywiki_p	ay.wikipedia.org	-1	Especial
aywiki_p	ay.wikipedia.org	-2	Media
aywiki_p	ay.wikipedia.org	8	MediaWiki
aywiki_p	ay.wikipedia.org	9	MediaWiki Discusión
aywiki_p	ay.wikipedia.org	10	Plantilla
aywiki_p	ay.wikipedia.org	11	Plantilla Discusión
aywiki_p	ay.wikipedia.org	2	Usuario
aywiki_p	ay.wikipedia.org	3	Usuario Discusión
aywiki_p	ay.wikipedia.org	4	Wikipedia
aywiki_p	ay.wikipedia.org	5	Wikipedia Discusión
aywiktionary_p	ay.wiktionary.org	0	
aywiktionary_p	ay.wiktionary.org	6	Archivo
aywiktionary_p	ay.wiktionary.org	7	Archivo Discusión
aywiktionary_p	ay.wiktionary.org	12	Ayuda
aywiktionary_p	ay.wiktionary.org	13	Ayuda Discusión
aywiktionary_p	ay.wiktionary.org	14	Categoría
aywiktionary_p	ay.wiktionary.org	15	Categoría Discusión
aywiktionary_p	ay.wiktionary.org	1	Discusión
aywiktionary_p	ay.wiktionary.org	-1	Especial
aywiktionary_p	ay.wiktionary.org	-2	Media
aywiktionary_p	ay.wiktionary.org	8	MediaWiki
aywiktionary_p	ay.wiktionary.org	9	MediaWiki Discusión
aywiktionary_p	ay.wiktionary.org	10	Plantilla
aywiktionary_p	ay.wiktionary.org	11	Plantilla Discusión
aywiktionary_p	ay.wiktionary.org	2	Usuario
aywiktionary_p	ay.wiktionary.org	3	Usuario Discusión
aywiktionary_p	ay.wiktionary.org	4	Wiktionary
aywiktionary_p	ay.wiktionary.org	5	Wiktionary Discusión
azwiki_p	az.wikipedia.org	0	
azwiki_p	az.wikipedia.org	14	Kateqoriya
azwiki_p	az.wikipedia.org	15	Kateqoriya müzakirəsi
azwiki_p	az.wikipedia.org	12	Kömək
azwiki_p	az.wikipedia.org	13	Kömək müzakirəsi
azwiki_p	az.wikipedia.org	-2	Mediya
azwiki_p	az.wikipedia.org	8	MediyaViki
azwiki_p	az.wikipedia.org	9	MediyaViki müzakirəsi
azwiki_p	az.wikipedia.org	1	Müzakirə
azwiki_p	az.wikipedia.org	4	Vikipediya
azwiki_p	az.wikipedia.org	5	Vikipediya müzakirəsi
azwiki_p	az.wikipedia.org	-1	Xüsusi
azwiki_p	az.wikipedia.org	2	İstifadəçi
azwiki_p	az.wikipedia.org	3	İstifadəçi müzakirəsi
azwiki_p	az.wikipedia.org	10	Şablon
azwiki_p	az.wikipedia.org	11	Şablon müzakirəsi
azwiki_p	az.wikipedia.org	6	Şəkil
azwiki_p	az.wikipedia.org	7	Şəkil müzakirəsi
azwikibooks_p	az.wikibooks.org	0	
azwikibooks_p	az.wikibooks.org	14	Kateqoriya
azwikibooks_p	az.wikibooks.org	15	Kateqoriya müzakirəsi
azwikibooks_p	az.wikibooks.org	12	Kömək
azwikibooks_p	az.wikibooks.org	13	Kömək müzakirəsi
azwikibooks_p	az.wikibooks.org	-2	Mediya
azwikibooks_p	az.wikibooks.org	8	MediyaViki
azwikibooks_p	az.wikibooks.org	9	MediyaViki müzakirəsi
azwikibooks_p	az.wikibooks.org	1	Müzakirə
azwikibooks_p	az.wikibooks.org	4	Wikibooks
azwikibooks_p	az.wikibooks.org	5	Wikibooks müzakirəsi
azwikibooks_p	az.wikibooks.org	-1	Xüsusi
azwikibooks_p	az.wikibooks.org	2	İstifadəçi
azwikibooks_p	az.wikibooks.org	3	İstifadəçi müzakirəsi
azwikibooks_p	az.wikibooks.org	10	Şablon
azwikibooks_p	az.wikibooks.org	11	Şablon müzakirəsi
azwikibooks_p	az.wikibooks.org	6	Şəkil
azwikibooks_p	az.wikibooks.org	7	Şəkil müzakirəsi
azwikiquote_p	az.wikiquote.org	0	
azwikiquote_p	az.wikiquote.org	14	Kateqoriya
azwikiquote_p	az.wikiquote.org	15	Kateqoriya müzakirəsi
azwikiquote_p	az.wikiquote.org	12	Kömək
azwikiquote_p	az.wikiquote.org	13	Kömək müzakirəsi
azwikiquote_p	az.wikiquote.org	-2	Mediya
azwikiquote_p	az.wikiquote.org	8	MediyaViki
azwikiquote_p	az.wikiquote.org	9	MediyaViki müzakirəsi
azwikiquote_p	az.wikiquote.org	1	Müzakirə
azwikiquote_p	az.wikiquote.org	4	Wikiquote
azwikiquote_p	az.wikiquote.org	5	Wikiquote müzakirəsi
azwikiquote_p	az.wikiquote.org	-1	Xüsusi
azwikiquote_p	az.wikiquote.org	2	İstifadəçi
azwikiquote_p	az.wikiquote.org	3	İstifadəçi müzakirəsi
azwikiquote_p	az.wikiquote.org	10	Şablon
azwikiquote_p	az.wikiquote.org	11	Şablon müzakirəsi
azwikiquote_p	az.wikiquote.org	6	Şəkil
azwikiquote_p	az.wikiquote.org	7	Şəkil müzakirəsi
azwikisource_p	az.wikisource.org	0	
azwikisource_p	az.wikisource.org	14	Kateqoriya
azwikisource_p	az.wikisource.org	15	Kateqoriya müzakirəsi
azwikisource_p	az.wikisource.org	12	Kömək
azwikisource_p	az.wikisource.org	13	Kömək müzakirəsi
azwikisource_p	az.wikisource.org	-2	Mediya
azwikisource_p	az.wikisource.org	8	MediyaViki
azwikisource_p	az.wikisource.org	9	MediyaViki müzakirəsi
azwikisource_p	az.wikisource.org	1	Müzakirə
azwikisource_p	az.wikisource.org	4	VikiMənbə
azwikisource_p	az.wikisource.org	5	VikiMənbə müzakirəsi
azwikisource_p	az.wikisource.org	-1	Xüsusi
azwikisource_p	az.wikisource.org	2	İstifadəçi
azwikisource_p	az.wikisource.org	3	İstifadəçi müzakirəsi
azwikisource_p	az.wikisource.org	10	Şablon
azwikisource_p	az.wikisource.org	11	Şablon müzakirəsi
azwikisource_p	az.wikisource.org	6	Şəkil
azwikisource_p	az.wikisource.org	7	Şəkil müzakirəsi
azwiktionary_p	az.wiktionary.org	0	
azwiktionary_p	az.wiktionary.org	14	Kateqoriya
azwiktionary_p	az.wiktionary.org	15	Kateqoriya müzakirəsi
azwiktionary_p	az.wiktionary.org	12	Kömək
azwiktionary_p	az.wiktionary.org	13	Kömək müzakirəsi
azwiktionary_p	az.wiktionary.org	-2	Mediya
azwiktionary_p	az.wiktionary.org	8	MediyaViki
azwiktionary_p	az.wiktionary.org	9	MediyaViki müzakirəsi
azwiktionary_p	az.wiktionary.org	1	Müzakirə
azwiktionary_p	az.wiktionary.org	4	Wiktionary
azwiktionary_p	az.wiktionary.org	5	Wiktionary müzakirəsi
azwiktionary_p	az.wiktionary.org	-1	Xüsusi
azwiktionary_p	az.wiktionary.org	2	İstifadəçi
azwiktionary_p	az.wiktionary.org	3	İstifadəçi müzakirəsi
azwiktionary_p	az.wiktionary.org	10	Şablon
azwiktionary_p	az.wiktionary.org	11	Şablon müzakirəsi
azwiktionary_p	az.wiktionary.org	6	Şəkil
azwiktionary_p	az.wiktionary.org	7	Şəkil müzakirəsi
barwiki_p	bar.wikipedia.org	0	
barwiki_p	bar.wikipedia.org	2	Benutzer
barwiki_p	bar.wikipedia.org	3	Benutzer Diskussion
barwiki_p	bar.wikipedia.org	6	Datei
barwiki_p	bar.wikipedia.org	7	Datei Diskussion
barwiki_p	bar.wikipedia.org	1	Diskussion
barwiki_p	bar.wikipedia.org	12	Hilfe
barwiki_p	bar.wikipedia.org	13	Hilfe Diskussion
barwiki_p	bar.wikipedia.org	14	Kategorie
barwiki_p	bar.wikipedia.org	15	Kategorie Diskussion
barwiki_p	bar.wikipedia.org	-2	Media
barwiki_p	bar.wikipedia.org	8	MediaWiki
barwiki_p	bar.wikipedia.org	9	MediaWiki Diskussion
barwiki_p	bar.wikipedia.org	100	Portal
barwiki_p	bar.wikipedia.org	101	Portal Diskussion
barwiki_p	bar.wikipedia.org	-1	Spezial
barwiki_p	bar.wikipedia.org	10	Vorlage
barwiki_p	bar.wikipedia.org	11	Vorlage Diskussion
barwiki_p	bar.wikipedia.org	4	Wikipedia
barwiki_p	bar.wikipedia.org	5	Wikipedia Diskussion
bat_smgwiki_p	bat-smg.wikipedia.org	0	
bat_smgwiki_p	bat-smg.wikipedia.org	6	Abruozdielis
bat_smgwiki_p	bat-smg.wikipedia.org	7	Abruozdielė aptarėms
bat_smgwiki_p	bat-smg.wikipedia.org	1	Aptarėms
bat_smgwiki_p	bat-smg.wikipedia.org	14	Kateguorėjė
bat_smgwiki_p	bat-smg.wikipedia.org	15	Kateguorėjės aptarėms
bat_smgwiki_p	bat-smg.wikipedia.org	8	MediaWiki
bat_smgwiki_p	bat-smg.wikipedia.org	9	MediaWiki aptarėms
bat_smgwiki_p	bat-smg.wikipedia.org	-2	Medėjė
bat_smgwiki_p	bat-smg.wikipedia.org	3	Nauduotuojė aptarėms
bat_smgwiki_p	bat-smg.wikipedia.org	2	Nauduotuos
bat_smgwiki_p	bat-smg.wikipedia.org	12	Pagelba
bat_smgwiki_p	bat-smg.wikipedia.org	13	Pagelbas aptarėms
bat_smgwiki_p	bat-smg.wikipedia.org	-1	Specēlos
bat_smgwiki_p	bat-smg.wikipedia.org	4	Vikipedėjė
bat_smgwiki_p	bat-smg.wikipedia.org	5	Vikipedėjės aptarėms
bat_smgwiki_p	bat-smg.wikipedia.org	11	Šabluona aptarėms
bat_smgwiki_p	bat-smg.wikipedia.org	10	Šabluons
bawiki_p	ba.wikipedia.org	0	
bawiki_p	ba.wikipedia.org	8	MediaWiki
bawiki_p	ba.wikipedia.org	9	MediaWiki б-са фекер алышыу
bawiki_p	ba.wikipedia.org	4	Wikipedia
bawiki_p	ba.wikipedia.org	5	Wikipedia б-са фекер алышыу
bawiki_p	ba.wikipedia.org	12	Белешмә
bawiki_p	ba.wikipedia.org	13	Белешмә б-са фекер алышыу
bawiki_p	ba.wikipedia.org	14	Категория
bawiki_p	ba.wikipedia.org	15	Категория б-са фекер алышыу
bawiki_p	ba.wikipedia.org	-2	Медиа
bawiki_p	ba.wikipedia.org	6	Рәсем
bawiki_p	ba.wikipedia.org	7	Рәсем б-са фекер алышыу
bawiki_p	ba.wikipedia.org	1	Фекер алышыу
bawiki_p	ba.wikipedia.org	-1	Ярҙамсы
bawiki_p	ba.wikipedia.org	10	Ҡалып
bawiki_p	ba.wikipedia.org	11	Ҡалып б-са фекер алышыу
bawiki_p	ba.wikipedia.org	2	Ҡатнашыусы
bawiki_p	ba.wikipedia.org	3	Ҡатнашыусы м-н фекер алышыу
bawiktionary_p	ba.wiktionary.org	0	
bawiktionary_p	ba.wiktionary.org	8	MediaWiki
bawiktionary_p	ba.wiktionary.org	9	MediaWiki б-са фекер алышыу
bawiktionary_p	ba.wiktionary.org	4	Wiktionary
bawiktionary_p	ba.wiktionary.org	5	Wiktionary б-са фекер алышыу
bawiktionary_p	ba.wiktionary.org	12	Белешмә
bawiktionary_p	ba.wiktionary.org	13	Белешмә б-са фекер алышыу
bawiktionary_p	ba.wiktionary.org	14	Категория
bawiktionary_p	ba.wiktionary.org	15	Категория б-са фекер алышыу
bawiktionary_p	ba.wiktionary.org	-2	Медиа
bawiktionary_p	ba.wiktionary.org	6	Рәсем
bawiktionary_p	ba.wiktionary.org	7	Рәсем б-са фекер алышыу
bawiktionary_p	ba.wiktionary.org	1	Фекер алышыу
bawiktionary_p	ba.wiktionary.org	-1	Ярҙамсы
bawiktionary_p	ba.wiktionary.org	10	Ҡалып
bawiktionary_p	ba.wiktionary.org	11	Ҡалып б-са фекер алышыу
bawiktionary_p	ba.wiktionary.org	2	Ҡатнашыусы
bawiktionary_p	ba.wiktionary.org	3	Ҡатнашыусы м-н фекер алышыу
bclwiki_p	bcl.wikipedia.org	0	
bclwiki_p	bcl.wikipedia.org	-1	Espesyal
bclwiki_p	bcl.wikipedia.org	14	Kategorya
bclwiki_p	bcl.wikipedia.org	6	Ladawan
bclwiki_p	bcl.wikipedia.org	8	MediaWiki
bclwiki_p	bcl.wikipedia.org	-2	Medio
bclwiki_p	bcl.wikipedia.org	1	Olay
bclwiki_p	bcl.wikipedia.org	3	Olay kan paragamit
bclwiki_p	bcl.wikipedia.org	9	Olay sa MediaWiki
bclwiki_p	bcl.wikipedia.org	5	Olay sa Wikipedia
bclwiki_p	bcl.wikipedia.org	15	Olay sa kategorya
bclwiki_p	bcl.wikipedia.org	7	Olay sa ladawan
bclwiki_p	bcl.wikipedia.org	11	Olay sa plantilya
bclwiki_p	bcl.wikipedia.org	13	Olay sa tabang
bclwiki_p	bcl.wikipedia.org	2	Paragamit
bclwiki_p	bcl.wikipedia.org	10	Plantilya
bclwiki_p	bcl.wikipedia.org	12	Tabang
bclwiki_p	bcl.wikipedia.org	4	Wikipedia
be_x_oldwiki_p	be-x-old.wikipedia.org	0	
be_x_oldwiki_p	be-x-old.wikipedia.org	8	MediaWiki
be_x_oldwiki_p	be-x-old.wikipedia.org	1	Абмеркаваньне
be_x_oldwiki_p	be-x-old.wikipedia.org	9	Абмеркаваньне MediaWiki
be_x_oldwiki_p	be-x-old.wikipedia.org	5	Абмеркаваньне Вікіпэдыя
be_x_oldwiki_p	be-x-old.wikipedia.org	13	Абмеркаваньне дапамогі
be_x_oldwiki_p	be-x-old.wikipedia.org	15	Абмеркаваньне катэгорыі
be_x_oldwiki_p	be-x-old.wikipedia.org	101	Абмеркаваньне парталу
be_x_oldwiki_p	be-x-old.wikipedia.org	7	Абмеркаваньне файла
be_x_oldwiki_p	be-x-old.wikipedia.org	11	Абмеркаваньне шаблёну
be_x_oldwiki_p	be-x-old.wikipedia.org	4	Вікіпэдыя
be_x_oldwiki_p	be-x-old.wikipedia.org	3	Гутаркі ўдзельніка
be_x_oldwiki_p	be-x-old.wikipedia.org	12	Дапамога
be_x_oldwiki_p	be-x-old.wikipedia.org	14	Катэгорыя
be_x_oldwiki_p	be-x-old.wikipedia.org	-2	Мэдыя
be_x_oldwiki_p	be-x-old.wikipedia.org	100	Партал
be_x_oldwiki_p	be-x-old.wikipedia.org	-1	Спэцыяльныя
be_x_oldwiki_p	be-x-old.wikipedia.org	2	Удзельнік
be_x_oldwiki_p	be-x-old.wikipedia.org	6	Файл
be_x_oldwiki_p	be-x-old.wikipedia.org	10	Шаблён
betawikiversity_p	beta.wikiversity.org	0	
betawikiversity_p	beta.wikiversity.org	14	Category
betawikiversity_p	beta.wikiversity.org	15	Category talk
betawikiversity_p	beta.wikiversity.org	6	File
betawikiversity_p	beta.wikiversity.org	7	File talk
betawikiversity_p	beta.wikiversity.org	12	Help
betawikiversity_p	beta.wikiversity.org	13	Help talk
betawikiversity_p	beta.wikiversity.org	-2	Media
betawikiversity_p	beta.wikiversity.org	8	MediaWiki
betawikiversity_p	beta.wikiversity.org	9	MediaWiki talk
betawikiversity_p	beta.wikiversity.org	-1	Special
betawikiversity_p	beta.wikiversity.org	1	Talk
betawikiversity_p	beta.wikiversity.org	10	Template
betawikiversity_p	beta.wikiversity.org	11	Template talk
betawikiversity_p	beta.wikiversity.org	2	User
betawikiversity_p	beta.wikiversity.org	3	User talk
betawikiversity_p	beta.wikiversity.org	4	Wikiversity
betawikiversity_p	beta.wikiversity.org	5	Wikiversity talk
bewiki_p	be.wikipedia.org	0	
bewiki_p	be.wikipedia.org	8	MediaWiki
bewiki_p	be.wikipedia.org	-1	Адмысловае
bewiki_p	be.wikipedia.org	6	Выява
bewiki_p	be.wikipedia.org	4	Вікіпедыя
bewiki_p	be.wikipedia.org	5	Вікіпедыя размовы
bewiki_p	be.wikipedia.org	12	Даведка
bewiki_p	be.wikipedia.org	14	Катэгорыя
bewiki_p	be.wikipedia.org	-2	Мультымедыя
bewiki_p	be.wikipedia.org	1	Размовы
bewiki_p	be.wikipedia.org	3	Размовы з удзельнікам
bewiki_p	be.wikipedia.org	9	Размовы пра MediaWiki
bewiki_p	be.wikipedia.org	7	Размовы пра выяву
bewiki_p	be.wikipedia.org	13	Размовы пра даведку
bewiki_p	be.wikipedia.org	15	Размовы пра катэгорыю
bewiki_p	be.wikipedia.org	11	Размовы пра шаблон
bewiki_p	be.wikipedia.org	2	Удзельнік
bewiki_p	be.wikipedia.org	10	Шаблон
bewikibooks_p	be.wikibooks.org	0	
bewikibooks_p	be.wikibooks.org	8	MediaWiki
bewikibooks_p	be.wikibooks.org	4	Wikibooks
bewikibooks_p	be.wikibooks.org	5	Wikibooks размовы
bewikibooks_p	be.wikibooks.org	-1	Адмысловае
bewikibooks_p	be.wikibooks.org	6	Выява
bewikibooks_p	be.wikibooks.org	12	Даведка
bewikibooks_p	be.wikibooks.org	14	Катэгорыя
bewikibooks_p	be.wikibooks.org	-2	Мультымедыя
bewikibooks_p	be.wikibooks.org	1	Размовы
bewikibooks_p	be.wikibooks.org	3	Размовы з удзельнікам
bewikibooks_p	be.wikibooks.org	9	Размовы пра MediaWiki
bewikibooks_p	be.wikibooks.org	7	Размовы пра выяву
bewikibooks_p	be.wikibooks.org	13	Размовы пра даведку
bewikibooks_p	be.wikibooks.org	15	Размовы пра катэгорыю
bewikibooks_p	be.wikibooks.org	11	Размовы пра шаблон
bewikibooks_p	be.wikibooks.org	2	Удзельнік
bewikibooks_p	be.wikibooks.org	10	Шаблон
bewikiquote_p	be.wikiquote.org	0	
bewikiquote_p	be.wikiquote.org	8	MediaWiki
bewikiquote_p	be.wikiquote.org	4	Wikiquote
bewikiquote_p	be.wikiquote.org	5	Wikiquote размовы
bewikiquote_p	be.wikiquote.org	-1	Адмысловае
bewikiquote_p	be.wikiquote.org	6	Выява
bewikiquote_p	be.wikiquote.org	12	Даведка
bewikiquote_p	be.wikiquote.org	14	Катэгорыя
bewikiquote_p	be.wikiquote.org	-2	Мультымедыя
bewikiquote_p	be.wikiquote.org	1	Размовы
bewikiquote_p	be.wikiquote.org	3	Размовы з удзельнікам
